tick,ts,pid,name,wsMB,privMB,cpuPct,gpuPct
16,2026-09-04T23:25:50.840,0,__TOTAL__,586.1,320,0,2
17,2026-09-04T23:25:51.837,29852,vera-media-manager.exe,96.1,27,0,0
17,2026-09-04T23:25:51.837,21952,msedgewebview2.exe,121.9,36,0,0
17,2026-09-04T23:25:51.837,26536,msedgewebview2.exe,12.8,2.8,0,0
17,2026-09-04T23:25:51.837,30520,msedgewebview2.exe,131.9,135,0.2,2
17,2026-09-04T23:25:51.837,29844,msedgewebview2.exe,38.2,12.1,0,0
17,2026-09-04T23:25:51.837,24024,msedgewebview2.exe,20,8.5,0,0
17,2026-09-04T23:25:51.837,27240,msedgewebview2.exe,125.5,73.9,0,0
17,2026-09-04T23:25:51.837,27924,msedgewebview2.exe,23.9,8.8,0,0
17,2026-09-04T23:25:51.837,0,__TOTAL__,570.3,304.1,0.2,2
18,2026-09-04T23:25:52.842,29852,vera-media-manager.exe,96.1,27,0,0
18,2026-09-04T23:25:52.842,21952,msedgewebview2.exe,121.9,36,0,0
18,2026-09-04T23:25:52.842,26536,msedgewebview2.exe,12.8,2.8,0,0
18,2026-09-04T23:25:52.842,30520,msedgewebview2.exe,129.9,133,0.39,2
18,2026-09-04T23:25:52.842,29844,msedgewebview2.exe,38.2,12.1,0,0
18,2026-09-04T23:25:52.842,24024,msedgewebview2.exe,20,8.5,0,0
18,2026-09-04T23:25:52.842,27240,msedgewebview2.exe,125.7,74.2,0,0
18,2026-09-04T23:25:52.842,27924,msedgewebview2.exe,23.9,8.8,0,0
18,2026-09-04T23:25:52.842,0,__TOTAL__,568.5,302.4,0.39,2
19,2026-09-04T23:25:53.846,29852,vera-media-manager.exe,96.1,27,0,0
19,2026-09-04T23:25:53.846,21952,msedgewebview2.exe,121.9,36,0,0
19,2026-09-04T23:25:53.846,26536,msedgewebview2.exe,12.8,2.8,0,0
19,2026-09-04T23:25:53.846,30520,msedgewebview2.exe,129.9,133,0.39,2
19,2026-09-04T23:25:53.846,29844,msedgewebview2.exe,38.2,12.1,0,0
19,2026-09-04T23:25:53.846,24024,msedgewebview2.exe,20,8.5,0,0
19,2026-09-04T23:25:53.846,27240,msedgewebview2.exe,125.5,74,0,0
19,2026-09-04T23:25:53.846,27924,msedgewebview2.exe,23.9,8.8,0,0
19,2026-09-04T23:25:53.846,0,__TOTAL__,568.3,302.2,0.39,2
20,2026-09-04T23:25:54.835,29852,vera-media-manager.exe,96.1,27,0,0
20,2026-09-04T23:25:54.835,21952,msedgewebview2.exe,121.9,36,0,0
20,2026-09-04T23:25:54.835,26536,msedgewebview2.exe,12.8,2.8,0,0
20,2026-09-04T23:25:54.835,30520,msedgewebview2.exe,129.9,133,0.59,2
20,2026-09-04T23:25:54.835,29844,msedgewebview2.exe,38.2,12.1,0,0
20,2026-09-04T23:25:54.835,24024,msedgewebview2.exe,20,8.5,0,0
20,2026-09-04T23:25:54.835,27240,msedgewebview2.exe,125.6,74,0.1,0
20,2026-09-04T23:25:54.835,27924,msedgewebview2.exe,23.9,8.8,0,0
20,2026-09-04T23:25:54.835,0,__TOTAL__,568.4,302.2,0.69,2
21,2026-09-04T23:25:55.842,29852,vera-media-manager.exe,96.1,27,0,0
21,2026-09-04T23:25:55.842,21952,msedgewebview2.exe,121.9,36,0,0
21,2026-09-04T23:25:55.842,26536,msedgewebview2.exe,12.8,2.8,0,0
21,2026-09-04T23:25:55.842,30520,msedgewebview2.exe,130,133.1,0.49,2
21,2026-09-04T23:25:55.842,29844,msedgewebview2.exe,38.2,12.1,0,0
21,2026-09-04T23:25:55.842,24024,msedgewebview2.exe,20,8.5,0,0
21,2026-09-04T23:25:55.842,27240,msedgewebview2.exe,125.6,74,0,0
21,2026-09-04T23:25:55.842,27924,msedgewebview2.exe,23.9,8.8,0,0
21,2026-09-04T23:25:55.842,0,__TOTAL__,568.5,302.3,0.49,2
22,2026-09-04T23:25:56.838,29852,vera-media-manager.exe,96.1,27,0,0
22,2026-09-04T23:25:56.838,21952,msedgewebview2.exe,121.9,36,0,0
22,2026-09-04T23:25:56.838,26536,msedgewebview2.exe,12.8,2.8,0,0
22,2026-09-04T23:25:56.838,30520,msedgewebview2.exe,130,133.1,0.39,2
22,2026-09-04T23:25:56.838,29844,msedgewebview2.exe,38.2,12.1,0,0
22,2026-09-04T23:25:56.838,24024,msedgewebview2.exe,20,8.5,0,0
22,2026-09-04T23:25:56.838,27240,msedgewebview2.exe,125.6,74,0,0
22,2026-09-04T23:25:56.838,27924,msedgewebview2.exe,23.9,8.8,0,0
22,2026-09-04T23:25:56.838,0,__TOTAL__,568.5,302.3,0.39,2
23,2026-09-04T23:25:57.846,29852,vera-media-manager.exe,96.1,27,0,0
23,2026-09-04T23:25:57.846,21952,msedgewebview2.exe,121.9,36,0,0
23,2026-09-04T23:25:57.846,26536,msedgewebview2.exe,12.8,2.8,0,0
23,2026-09-04T23:25:57.846,30520,msedgewebview2.exe,129.9,132.9,0.58,2
23,2026-09-04T23:25:57.846,29844,msedgewebview2.exe,38.2,12.1,0,0
23,2026-09-04T23:25:57.846,24024,msedgewebview2.exe,20,8.5,0,0
23,2026-09-04T23:25:57.846,27240,msedgewebview2.exe,125.6,74,0.1,0
23,2026-09-04T23:25:57.846,27924,msedgewebview2.exe,23.9,8.8,0,0
23,2026-09-04T23:25:57.846,0,__TOTAL__,568.4,302.1,0.68,2
24,2026-09-04T23:25:58.849,29852,vera-media-manager.exe,96.1,27,0,0
24,2026-09-04T23:25:58.849,21952,msedgewebview2.exe,121.9,36,0,0
24,2026-09-04T23:25:58.849,26536,msedgewebview2.exe,12.8,2.8,0,0
24,2026-09-04T23:25:58.849,30520,msedgewebview2.exe,129.9,133,0.29,2
24,2026-09-04T23:25:58.849,29844,msedgewebview2.exe,38.2,12.1,0,0
24,2026-09-04T23:25:58.849,24024,msedgewebview2.exe,20,8.5,0,0
24,2026-09-04T23:25:58.849,27240,msedgewebview2.exe,126.5,74.9,0.29,0
24,2026-09-04T23:25:58.849,27924,msedgewebview2.exe,23.9,8.8,0,0
24,2026-09-04T23:25:58.849,0,__TOTAL__,569.3,303.1,0.58,2
25,2026-09-04T23:25:59.856,29852,vera-media-manager.exe,96.1,27,0,0
25,2026-09-04T23:25:59.856,21952,msedgewebview2.exe,121.9,36,0,0
25,2026-09-04T23:25:59.856,26536,msedgewebview2.exe,12.8,2.8,0,0
